"codLinea","codLineaStr","codLineaStrSin","userCodLinea","nombreLinea","observaciones","cabeceraIda","cabeceraVuelta","avisoSinHorarioEs","avisoSinHorarioEn","tagsAccesibilidad","linea","sentido","orden","espera","fechaInicioDemanda","fechaFinDemanda","codParada","nombreParada","direccion","lon","lat","lineas"
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","28","","","","2975","Magnolios - Tulipanes","CL MAGNOLIOS 11","-4.3613443","36.733864",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","29","","","","2976","Av. San Antón - Cedros","AV SAN ANTON 68","-4.3614225","36.73505",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","30","","","","2977","Av. San Antón - Almendros","AV SAN ANTON 27","-4.361623","36.73142",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","31","","","","2917","Av. San Isidro","AV SAN ISIDRO 7","-4.3646016","36.727093",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","32","","","","2925","Manuel de Palacio - Arroyo Jaboneros","CL MANUEL DEL PALACIO 39","-4.366607","36.725502",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","33","","","","3415","Manuel de Palacio - Octavio Picón","CL MANUEL DEL PALACIO 25","-4.3681912","36.725494",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","34","","","","3408","Amador de los Ríos - San Federico","CL AMADOR DE LOS RIOS 30","-4.3694887","36.726772",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","35","","","","3409","Amador de los Ríos - Eucaliptus","CL AMADOR DE LOS RIOS 44","-4.3705482","36.72746",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","36","","","","2939","Fernández Shaw - Castañer Gallardo","CL FERNANDEZ SHAW 76","-4.3720093","36.72815",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","37","","","","2931","Laurel","CL LAUREL 2","-4.3743477","36.728153",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","38","","","","2932","José Fernández Pertierra","CL JOSE FERNANDEZ PERTIERRA 12","-4.375384","36.731125",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","39","","","","2938","La Mosca - Centro de Conservación","CL ESCRITOR JIMENEZ GUZMAN 36","-4.376136","36.73351",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","40","","","","2933","Pintor Sánchez Cotán","CL PINTOR SANCHEZ COTAN 30","-4.376488","36.73253",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","41","","","","2934","Juan García León","CL JUAN GARCIA LEON 2","-4.376958","36.729805",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","42","","","","2935","Laurel","CL LAUREL 1","-4.374449","36.728073",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","43","","","","2978","Arquitecto Alonso Carrbonell","CL ARQUITECTO ALONSO CARBONELL 36","-4.374203","36.726887",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","44","","","","2936","Arquitecto Francisco de Mora","CL ARQUITECTO FRANCISCO DE MORA 15","-4.3748536","36.725864",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","45","","","","2923","Fernández Shaw - Juan Sebastián Elcano","CL FERNANDEZ SHAW 3","-4.3738427","36.72258",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","46","","","","2924","Cesar Riario","CL CESAR RIARIO 4","-4.3769803","36.72194",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","47","","","","1113","Bolivia - Pedregalejo","CL BOLIVIA 136","-4.3752418","36.721497",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","48","","","","1114","Bolivia Las Acacias","CL BOLIVIA 236","-4.3708606","36.720768",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","49","","","","1115","Salvador Allende - Arroyo Jaboneros","AV SALVADOR ALLENDE 6","-4.3653665","36.719807",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","50","","","","1116","Salvador Allende - Estación","AV SALVADOR ALLENDE 28","-4.3618364","36.719543",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","51","","","","1117","Av. Salvador Allende - Santarén","AV SALVADOR ALLENDE 94","-4.357558","36.71904",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","52","","","","1118","Av. Salvador Allende - Cementerio","AV. SALVADOR ALLENDE 162","-4.355106","36.718506",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","53","","","","1119","Dr. Gutiérrez Mata - Playa Virginia","CL DOCTOR GUTIERREZ MATA 2","-4.3521776","36.718616",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","54","","","","1120","Ctra. de Olías","CTRA OLIAS 4","-4.3531413","36.720474",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","55","","","","1121","Ctra. de Olías - Colegio","CTRA OLIAS 44","-4.3514147","36.720913",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","56","","","","2960","Ctra. de Olías - Candado","CTRA OLIAS Fte. 105 ","-4.348088","36.721855",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","57","","","","2964","Cmno. Viejo de Vélez - Instituto","CMNO VIEJO DE VÉLEZ MALAGA 16","-4.344899","36.72249",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","58","","","","2968","Cmno. Viejo de Vélez","CMNO VIEJO DE VÉLEZ MALAGA 24","-4.3418694","36.72192",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","59","","","","2965","Cmno. Viejo de Vélez","CMNO VIEJO DE VÉLEZ MALAGA 31","-4.340151","36.721485",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","60","","","","2966","Cmno. de Jarazmín","CMNO JARAZMIN 10","-4.336563","36.723846",""
"29.0","29","29","29","Jarazmín - El Palo - Jarazmín","Nuevas paradas CC y Fernández Shaw","Jarazmin","","","","","","1","61","","","","2967","Cmno. de Jarazmín","CL CACHALOTE 1","-4.336559","36.724983",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","1","","","","229","Atarazanas","CL ATARAZANAS 21","-4.4246693","36.717873",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","2","","","","202","Pasillo de Santa Isabel","PLLO SANTA ISABEL 15","-4.4250216","36.72018",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","3","","","","230","Puente de la Aurora","AV ROSALEDA 4","-4.425257","36.7223",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","4","","","","205","Huerto de los Claveles","CL. HUERTO DE LOS CLAVELES 2","-4.425604","36.727066",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","5","","","","2603","Rosario Pino - Cruz Roja","CL ACTRIZ ROSARIO PINO 8","-4.4247694","36.730762",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","6","","","","2604","Rosario Pino","CL ACTRIZ ROSARIO PINO 30","-4.4239783","36.732643",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","7","","","","2627","San Juan Bosco - Las Flores","CL SAN JUAN BOSCO 96","-4.4227834","36.735447",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","8","","","","113","San Juan Bosco - Guerrero Strachan","CL SAN JUAN BOSCO 118","-4.4225698","36.737026",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","9","","","","174","Florencia","CL FLORENCIA 3","-4.4210634","36.737507",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","10","","","","114","Av. de las Postas - Ntra. Sra. de las Guías","AV DE LAS POSTAS 18","-4.421033","36.737717",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","11","","","","3007","Av. de las Postas - Sinaí","AV DE LAS POSTAS 26","-4.419909","36.738102",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","12","","","","3008","Av. de las Postas - Colegio Salvador Rueda","AV DE LAS POSTAS 32","-4.41927","36.738533",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","13","","","","3009","Av. de la Cibeles - Moisés","AV DE LA CIBELES 5","-4.4196954","36.738888",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","14","","","","3010","Av. de la Cibeles - Monte Tabor","AV DE LA CIBELES 3","-4.420876","36.73915",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","15","","","","3011","Av. Ntra. Sra. de las Guías - Donato Jiménez","AV NTRA. SRA. DE LAS GUIAS 10","-4.4214144","36.739326",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","16","","","","3003","Manuel Laguna","CL MANUEL LAGUNA 34","-4.418733","36.739735",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","17","","","","3004","Manuel Laguna - Solitario","CL MANUEL LAGUNA 54","-4.417639","36.7405",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","1","18","","","","3051","Morritos Altos","CL MORRITOS ALTOS 1","-4.4163723","36.74223",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","19","","","","3006","Francisco Lopez - Arroyo Aceiteros","CL FRANCISCO LOPEZ 157","-4.4146667","36.744095",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","20","","","","3052","Francisco López López","CL FRANCISCO LOPEZ LOPEZ 123","-4.4170203","36.74308",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","21","","","","3053","Las Yucas","CL LAS YUCAS 6","-4.4187436","36.74215",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","22","","","","3054","Los Ficus","CL AGUACATES fte. 20","-4.4194875","36.743526",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","23","","","","3055","Aguacates","CL AGUACATES LOS 5","-4.4211082","36.7426",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","24","","","","2669","María Tubau","CL MARIA TUBAU 9","-4.4227724","36.740334",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","25","","","","2670","Lorenza Correa","CL LORENZA CORREA 13","-4.422938","36.738132",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","26","","","","153","Emilio Díaz","CL EMILIO DÍAZ  31","-4.4235854","36.73573",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","27","","","","2671","Fray Domingo Pimentel","CL FRAY DOMINGO PIMENTEL Fte. 2","-4.4246154","36.732964",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","28","","","","259","Paseo de Martiricos","PSO MARTIRICOS S/N","-4.427085","36.729572",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","29","","","","260","Av. de Fátima","AV. FÁTIMA 21","-4.426643","36.72561",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","30","","","","261","Av. de Fátima - Trinidad","AV FATIMA 3","-4.4261913","36.72329",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","31","","","","960","Mármoles","CL MARMOLES 18","-4.4274178","36.721706",""
"30.0","30","30","30","Alameda Principal - Mangas Verdes","Entrada Parque del Sur","Alameda Principal","Mangas Verdes","","","","","2","32","","","","961","Armengual de la Mota","CL ARMENGUAL DE LA MOTA 25","-4.429304","36.71998",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","1","","","","163","Paseo del Parque -  Ayuntamiento","PSO PARQUE 4","-4.414305","36.720093",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","2","","","","888","Alameda Principal - Norte","ALMD PRINCIPAL 32","-4.424401","36.717224",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","3","","","","3123","Hilera - Armengual de la Mota","CL HILERA 6","-4.4285417","36.71798",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","4","","","","3103","Hilera - Telefónica","CL HILERA 12","-4.432179","36.71941",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","5","","","","3104","Hilera - Santa Elena","CL HILERA 20","-4.4351306","36.71927",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","6","","","","3105","Av. Herrera Oria - Puente","AV OBISPO ANGEL HERRERA ORIA 14","-4.439154","36.718346",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","7","","","","1852","Av. Herrera Oria - Virgen de las Flores","AV OBISPO ANGEL HERRERA ORIA 62","-4.4437428","36.718708",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","8","","","","3111","Av. Herrera Oria - Polideportivo","AV OBISPO ANGEL HERRERA ORIA 90","-4.44831","36.719093",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","9","","","","1410","Cómpeta","CL COMPETA 6","-4.450264","36.719246",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","10","","","","1412","Cómpeta - Plaza de J. Bergamín","CL COMPETA 26","-4.453209","36.7195",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","11","","","","1413","Almogía","CL ALMOGIA 8","-4.4544735","36.718075",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","12","","","","3121","Almogía - Nicolás Isidro","CL AMOGIA 22","-4.4538474","36.715065",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","13","","","","466","Corregidor Francisco de Molina - Corazones","CL CORREGIDOR FRANCISCO DE MOLINA 11","-4.4504046","36.713055",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","14","","","","1515","Av. Juan XXIII - Barbarela","AV JUAN XXIII 61","-4.4466577","36.71219",""
"31.0","31","31","31","Paseo del Parque - Carranque - Palacio Deportes","Prolongación al Parque","Paseo del Parque","P. Deportes","","","","","1","15","","","","1516","Av. Juan XXIII - Cmno. de San Rafael","AV JUAN XXIII 47","-4.445507","36.710484",""
